id,type,name,highway,point_count,coordinates
way/240825533,LineString,燕南路,service,13,"116.3003863,39.9874102;116.3011085,39.9874339;116.3013607,39.9874582;116.301426,39.9874642;116.3014752,39.9874689;116.3019939,39.9874794;116.3021894,39.9874808;116.3023369,39.9874835;116.3024317,39.9874869;116.3028018,39.9874993;116.3032599,39.9875148;116.303718,39.9875303;116.3043071,39.9875503"
way/240825536,LineString,学宿南三街,service,3,"116.3025418,39.9860603;116.3025588,39.985626;116.3025781,39.9852611"
way/240825537,LineString,学宿南四街,service,4,"116.3034648,39.9860839;116.303486,39.9857768;116.3035014,39.9855552;116.3035173,39.985325"
way/240825552,LineString,农园北路,service,3,"116.3052809,39.9880915;116.3057755,39.9881119;116.3065508,39.9881439"
way/240825553,LineString,二教西路,residential,4,"116.3065184,39.9886735;116.3065262,39.9885458;116.3065508,39.9881439;116.3065874,39.9874959"
way/240825558,LineString,,footway,4,"116.307368,39.9881755;116.307383,39.9879758;116.3073956,39.9877268;116.3074097,39.9875358"
way/240825559,LineString,,footway,4,"116.307383,39.9879758;116.3079335,39.9879986;116.3079229,39.9882164;116.3082175,39.9882281"
way/240825560,LineString,三教南路,service,5,"116.3065874,39.9874959;116.3074097,39.9875358;116.3075192,39.9875402;116.3080817,39.987563;116.3082777,39.9875709"
way/240825563,LineString,一体东路,service,4,"116.3070495,39.9935443;116.307685,39.993625;116.3082328,39.993713;116.3088544,39.9938129"
way/240825564,LineString,成府园中路,service,6,"116.3070235,39.9956535;116.3072904,39.9950408;116.3075816,39.993996;116.307685,39.993625;116.3077046,39.9935549;116.3078183,39.992847"
way/240825565,LineString,,service,3,"116.3070041,39.9958625;116.3086883,39.9959515;116.3091058,39.9959913"
way/240825571,LineString,未名湖南步道,footway,29,"116.3054488,39.9927438;116.3053044,39.9926481;116.3049483,39.9925969;116.3047779,39.9926015;116.304665,39.9926407;116.304495,39.9927247;116.3044337,39.992766;116.3043434,39.9927997;116.3042594,39.992792;116.3035722,39.992568;116.3036573,39.9922963;116.3038005,39.9922968;116.3039284,39.9922606;116.3040449,39.9922133;116.3040869,39.9920774;116.3039497,39.9919956;116.3038067,39.9919486;116.3036041,39.991953;116.303426,39.9919793;116.303321,39.9920237;116.303296,39.9920697;116.3033077,39.992125;116.3033385,39.9921914;116.3033818,39.9922861;116.3033865,39.9925504;116.3030455,39.9926105;116.302588,39.9927773;116.3023585,39.9928952;116.3014865,39.9933198"
way/240832225,LineString,未名湖北路,service,18,"116.3048976,39.9944889;116.3048986,39.9944256;116.3048824,39.9943739;116.3048661,39.994353;116.304848,39.9943297;116.3047707,39.9943019;116.3035765,39.9942789;116.3034594,39.9942483;116.3033254,39.9942052;116.3032386,39.9941704;116.3031459,39.994148;116.3030488,39.9941322;116.3030545,39.9938355;116.3026772,39.9938227;116.3025963,39.99382;116.3017953,39.9938153;116.3008587,39.9937975;116.3005832,39.9937145"
way/240832228,LineString,,service,4,"116.3003059,39.9906465;116.299962,39.9906349;116.2999869,39.9901978;116.3003354,39.9902094"
way/240832230,LineString,勺园南路,service,9,"116.3003723,39.9897967;116.3002927,39.989794;116.2996501,39.9897724;116.2995095,39.9897677;116.2992206,39.989758;116.2990363,39.9897469;116.2990211,39.9897272;116.2989982,39.9897174;116.2989681,39.9897045"
way/240832233,LineString,,footway,9,"116.3011397,39.9911534;116.3011357,39.9910444;116.3011411,39.9908135;116.301139,39.990469;116.3010896,39.9904041;116.3010519,39.9903681;116.3010399,39.9903434;116.3010541,39.9898412;116.3003691,39.9898287"
way/240832234,LineString,二体南路,service,6,"116.3034735,39.9892565;116.3025048,39.9892479;116.3017104,39.9892395;116.3016689,39.9892358;116.3010663,39.9892084;116.3004512,39.9891884"
way/240832235,LineString,哲学楼路,service,5,"116.3035665,39.9893799;116.3040536,39.9893852;116.3044071,39.989389;116.3048422,39.9893937;116.3051519,39.9893971"
way/240832266,LineString,芙蓉南街,residential,3,"116.2943646,39.9855334;116.2960771,39.9856785;116.2964632,39.9856694"
way/240832270,LineString,,service,2,"116.2975059,39.9878189;116.2977716,39.9863899"
way/248424628,LineString,,service,7,"116.2996203,39.9816927;116.2995287,39.9816893;116.2987951,39.9816617;116.2988649,39.9808848;116.2989024,39.9805683;116.2995984,39.9806042;116.2996975,39.9806093"
way/252086755,LineString,,footway,26,"116.2897804,39.9873543;116.2898061,39.987251;116.2898458,39.9871943;116.2898945,39.9871583;116.2899721,39.9871252;116.2900426,39.9871011;116.2901019,39.9870708;116.290153,39.9870282;116.2901913,39.986972;116.2902091,39.9869153;116.2902552,39.9867669;116.2902895,39.9867068;116.2903427,39.9866591;116.2903996,39.9866294;116.2904636,39.9866079;116.2905502,39.9866038;116.2906486,39.9866052;116.2907027,39.9866294;116.2908527,39.9866577;116.2910633,39.9865878;116.2912037,39.9866953;116.2913862,39.9866577;116.2915407,39.986733;116.2918214,39.9867814;116.2920671,39.9868406;116.2921391,39.9868854"
way/252086759,LineString,,footway,17,"116.2909213,39.9849771;116.2907999,39.9849537;116.290716,39.9849267;116.2906519,39.9848853;116.2905749,39.9848483;116.2905145,39.98477;116.2904803,39.9847038;116.2904369,39.9846381;116.2903577,39.9845772;116.2902161,39.984541;116.2900564,39.9845372;116.2899661,39.9845395;116.2897303,39.9845707;116.2897307,39.9844546;116.2897073,39.9844138;116.2897019,39.9843537;116.2896153,39.9841605"
way/252086761,LineString,,pedestrian,36,"116.2916286,39.9871175;116.2913066,39.9872482;116.2910118,39.9873246;116.2908714,39.987384;116.2902373,39.9873517;116.2899642,39.9873498;116.2897804,39.9873543;116.2896254,39.9872986;116.2895117,39.9872215;116.2894747,39.9871452;116.2894407,39.9870243;116.2894507,39.986903;116.2894207,39.9867913;116.2893875,39.9866889;116.2892552,39.9865478;116.2891533,39.9864565;116.2890971,39.9863674;116.2890906,39.9862826;116.2890853,39.9862146;116.2890925,39.9860036;116.2891163,39.9858071;116.2890996,39.9857305;116.2890831,39.9856546;116.2890908,39.9855686;116.2891826,39.9855295;116.2894141,39.9854935;116.2894822,39.9855155;116.2898445,39.9855597;116.2900248,39.9855764;116.2901957,39.9855764;116.2902792,39.9855604;116.2903386,39.985549;116.2906245,39.9854415;116.2908414,39.9854004;116.2910506,39.9853594;116.2911054,39.9853338"
way/252086762,LineString,,footway,33,"116.2909863,39.9844632;116.2908678,39.9844676;116.2906978,39.9844071;116.2906374,39.9842915;116.2905348,39.9842294;116.2904174,39.9842214;116.2903031,39.9842133;116.2902158,39.984224;116.29012,39.984231;116.2898981,39.9841673;116.2898474,39.9841463;116.2897345,39.9841569;116.2896153,39.9841605;116.289543,39.984076;116.2894915,39.9840581;116.2894539,39.984045;116.2893153,39.9840349;116.2892354,39.9840281;116.2891762,39.9839798;116.2890765,39.9839219;116.2889889,39.98393;116.2889046,39.9839593;116.288837,39.9840228;116.2887541,39.9840659;116.2886195,39.9840551;116.2884591,39.9840659;116.2882357,39.9840568;116.288046,39.9840656;116.2878369,39.9840585;116.2876078,39.9840898;116.287425,39.9841326;116.2872315,39.9841849;116.2871899,39.98424"
way/252086763,LineString,,pedestrian,50,"116.2864535,39.9864866;116.2864165,39.9864137;116.2865011,39.9862312;116.2865752,39.9860042;116.2864515,39.985785;116.2863155,39.9856996;116.2861995,39.9855219;116.286189,39.9854165;116.2861744,39.9852664;116.2861625,39.9851449;116.2861308,39.9849179;116.2861466,39.9845571;116.2861414,39.984403;116.2860144,39.9842125;116.2860144,39.9840666;116.2860779,39.9839652;116.2861864,39.983865;116.286324,39.9838536;116.2864555,39.9838233;116.2866507,39.9838126;116.2868995,39.9837989;116.2870615,39.9837842;116.2871866,39.9837285;116.2872389,39.9836815;116.2872759,39.9836473;116.2873716,39.9835848;116.2874928,39.9835437;116.287614,39.9835193;116.2877448,39.9834959;116.2878987,39.9834186;116.2880152,39.9833749;116.2881057,39.983341;116.2883655,39.9833023;116.2885494,39.9833471;116.2886723,39.983377;116.2889754,39.9834959;116.2892714,39.9836203;116.2895193,39.9836855;116.2898061,39.9837216;116.289846,39.9837266;116.2901981,39.9837794;116.2904355,39.9838302;116.2905419,39.9838884;116.2906718,39.9840815;116.2907697,39.9842064;116.2909343,39.9843821;116.2909863,39.9844632;116.2910447,39.9846749;116.291052,39.9848313;116.2910534,39.9849058"
way/252086764,LineString,,service,3,"116.2918295,39.9876354;116.2931341,39.9876039;116.2932813,39.9875999"
way/253164064,LineString,彩和坊西小街,residential,3,"116.3034486,39.9798856;116.302318,39.9798545;116.3022281,39.979852"
way/264247407,LineString,,residential,14,"116.3099356,39.9889315;116.3100102,39.9889348;116.3100805,39.9889379;116.3107664,39.9889684;116.3110604,39.9889815;116.3110976,39.9889832;116.3111433,39.9889853;116.3111966,39.9889878;116.3120966,39.9890293;116.3137143,39.9890924;116.3137212,39.9890298;116.3137736,39.9890313;116.3144892,39.9890515;116.3145307,39.9890527"
way/264247408,LineString,,residential,31,"116.3120966,39.9890293;116.3121008,39.9889728;116.312115,39.9886715;116.3121162,39.9886303;116.3121516,39.9880889;116.3122098,39.9881038;116.3123553,39.9881514;116.3124321,39.9882065;116.312569,39.9882967;116.3126866,39.98835;116.3128691,39.9883868;116.3129963,39.9883905;116.3131475,39.9883574;116.3132347,39.9883422;116.313333,39.9883309;116.3135724,39.9883298;116.3137646,39.9883528;116.3141846,39.9883702;116.3143142,39.9884475;116.3144751,39.9884769;116.3145688,39.9884544;116.3145499,39.9887302;116.3145318,39.9889954;116.3145307,39.9890527;116.3145124,39.989336;116.3144974,39.9895048;116.3144704,39.9898088;116.3144615,39.9899093;116.3144347,39.9901439;116.3143986,39.9904603;116.3143944,39.990497"
way/264247409,LineString,,service,13,"116.3121162,39.9886303;116.3120449,39.9886259;116.3119396,39.9885975;116.3118579,39.9885533;116.311796,39.9884898;116.3117541,39.9884141;116.3117514,39.9883432;116.3117504,39.9883187;116.3118087,39.9882088;116.3118848,39.9881482;116.311988,39.988112;116.312112,39.9880928;116.3121516,39.9880889"
way/264247410,LineString,,residential,4,"116.3137212,39.9890298;116.3137245,39.9889744;116.3137404,39.9887111;116.3137646,39.9883528"
way/264247413,LineString,,footway,2,"116.3133136,39.988857;116.3138153,39.988867"
way/270313335,LineString,,steps,2,"116.3099011,39.9814117;116.3101336,39.9814158"
way/270313337,LineString,,steps,2,"116.3094955,39.98377;116.309734,39.9837847"
way/270313338,LineString,,steps,2,"116.3098233,39.9837887;116.3098354,39.9836089"
way/270313339,LineString,,steps,2,"116.310602,39.9838233;116.3106131,39.9836431"
way/270313340,LineString,,steps,2,"116.3106137,39.9838238;116.3108169,39.98383"
way/270313341,LineString,,steps,2,"116.3105491,39.9846246;116.3107149,39.9846259"
way/270313344,LineString,,steps,2,"116.309674,39.9845829;116.3094261,39.9845517"
way/272345012,LineString,,footway,3,"116.3006773,39.9932778;116.3007861,39.9936;116.3008587,39.9937975"
way/272351544,LineString,,footway,8,"116.3019462,39.9945728;116.301942,39.9943809;116.3018347,39.9942905;116.3017811,39.9940686;116.3017953,39.9938153;116.3018061,39.9936325;116.3018086,39.9935775;116.3017858,39.9935307"
way/272351545,LineString,,footway,2,"116.3017858,39.9935307;116.3016983,39.9934064"
way/272351547,LineString,,footway,2,"116.3016983,39.9934064;116.3014865,39.9933198"
way/272351548,LineString,,footway,4,"116.3006773,39.9932778;116.3012134,39.9932787;116.3013237,39.9933298;116.3014865,39.9933198"
way/272351550,LineString,,footway,5,"116.3006002,39.9928621;116.3007977,39.9928344;116.3010897,39.9928357;116.301257,39.9928364;116.3015255,39.9928837"
way/272351551,LineString,,footway,11,"116.3015255,39.9928837;116.3014853,39.9929227;116.301475,39.9929487;116.3014792,39.992976;116.3015054,39.9930036;116.3015139,39.9930422;116.3015153,39.9930821;116.3015081,39.9931805;116.3015037,39.9932343;116.3014987,39.9932745;116.3014865,39.9933198"
way/272351553,LineString,,footway,8,"116.3015255,39.9928837;116.3016682,39.9927362;116.3017508,39.9927327;116.3018364,39.992743;116.3019313,39.9927847;116.3020164,39.9928204;116.3021074,39.9928464;116.3023585,39.9928952"
way/272355327,LineString,静园西路北段,service,3,"116.3016347,39.9911692;116.3016158,39.9915999;116.3016117,39.9918729"
way/272355329,LineString,静园西路北二段,footway,8,"116.3015255,39.9928837;116.301516,39.9927651;116.3015027,39.992634;116.3015032,39.9924244;116.3015209,39.9921821;116.3015419,39.992057;116.3015711,39.9919617;116.3016117,39.9918729"
way/272355331,LineString,静园东路北段,service,3,"116.3024414,39.9911896;116.3024263,39.991608;116.3024169,39.9918699"
way/272355333,LineString,未名湖南路,service,11,"116.3008391,39.9920485;116.3011092,39.9919871;116.3016117,39.9918729;116.3020216,39.9918714;116.3024169,39.9918699;116.302612,39.9918662;116.3028495,39.991816;116.3029449,39.9917813;116.3030362,39.9917482;116.3047631,39.9917798;116.3060249,39.9918029"
way/272355335,LineString,,footway,3,"116.3024169,39.9918699;116.3025309,39.9919658;116.3027913,39.992172"
way/272355339,LineString,小云连接线,footway,5,"116.3015255,39.9928837;116.3017126,39.9926338;116.3018857,39.9924123;116.3021092,39.9921502;116.3024169,39.9918699"
way/272360501,LineString,静园西路,service,8,"116.3016347,39.9911692;116.3016464,39.990854;116.3016487,39.9907911;116.3016639,39.9903817;116.3016764,39.9900461;116.3016821,39.9898933;116.3016917,39.9896332;116.3017104,39.9892395"
way/272360502,LineString,静园东路,service,8,"116.3024414,39.9911896;116.3024513,39.9908752;116.3024536,39.9908025;116.3024666,39.9903888;116.3024793,39.9899856;116.3024817,39.9899111;116.3024903,39.9896379;116.3025048,39.9892479"
way/272366716,LineString,化学路,service,2,"116.3051295,39.9897386;116.3064146,39.9897919"
way/272366717,LineString,文史路,service,6,"116.3050398,39.9910584;116.3052647,39.9910154;116.3056955,39.9910331;116.305874,39.9910404;116.3059461,39.9910438;116.3063316,39.9910617"
way/272366718,LineString,地学路,service,5,"116.3048326,39.9898976;116.3051105,39.9902074;116.305332,39.9902173;116.3057518,39.9902368;116.3063789,39.9902667"
way/272366719,LineString,,service,3,"116.3052647,39.9910154;116.3052974,39.9906472;116.305332,39.9902173"
way/292624647,LineString,,residential,9,"116.3171904,39.9766923;116.317177,39.9769481;116.3171452,39.9776171;116.3171321,39.977893;116.3171187,39.9781745;116.3171022,39.978522;116.3170831,39.9789233;116.3170784,39.9789438;116.3169047,39.9797043"
way/302985877,LineString,中关村南一条,residential,9,"116.3271784,39.9813136;116.3270545,39.9813113;116.3264096,39.9812957;116.3246249,39.9812475;116.3245649,39.9812456;116.3217403,39.9811339;116.3215417,39.9811562;116.3214117,39.9812113;116.3212806,39.9813085"
way/302985878,LineString,,residential,7,"116.3212065,39.9823411;116.3236029,39.9824544;116.3236808,39.9816931;116.3237845,39.981695;116.3245249,39.9817158;116.3245558,39.9813526;116.3245649,39.9812456"
way/302985879,LineString,,residential,9,"116.3245249,39.9817158;116.3256282,39.9817385;116.3257222,39.981799;116.3258778,39.9820374;116.3259147,39.9821089;116.3260494,39.9823704;116.3260834,39.9826334;116.3260226,39.9828349;116.3258456,39.9830034"
way/302985880,LineString,,residential,3,"116.3236029,39.9824544;116.3235918,39.9828263;116.3235603,39.983883"
way/304218700,LineString,湖心岛步道,footway,17,"116.3030541,39.993718;116.3030555,39.9936632;116.3029249,39.9936204;116.3029002,39.993543;116.3029106,39.9934881;116.3030506,39.9932898;116.3031027,39.9932591;116.3033293,39.9931935;116.3035463,39.9931217;116.3037239,39.9931784;116.3037578,39.9933494;116.3037707,39.9934145;116.3037793,39.9936189;116.3037806,39.9936488;116.3035734,39.9936488;116.3032553,39.9935524;116.3030555,39.9936632"
way/304218701,LineString,,footway,2,"116.3025963,39.99382;116.3017858,39.9935307"
way/320336709,LineString,,residential,5,"116.298393,39.979724;116.2984023,39.9792892;116.29843,39.9791546;116.2985132,39.9790531;116.2985378,39.9789421"
way/331942979,LineString,,residential,4,"116.3179702,39.9779114;116.3179568,39.9781971;116.3179423,39.9785444;116.3179246,39.9789679"
way/338429336,LineString,,residential,2,"116.3170784,39.9789438;116.3179246,39.9789679"
way/339956264,LineString,,footway,12,"116.3047424,39.9986863;116.3047702,39.9986042;116.3051099,39.9986332;116.3057151,39.9987003;116.3059842,39.998746;116.3059303,39.9989255;116.3065303,39.9990263;116.3064403,39.9993288;116.3064173,39.9993863;116.3063884,39.9994725;116.3063439,39.9996276;116.3063042,39.9997803"
way/339956265,LineString,,footway,2,"116.3066471,39.9997188;116.3067003,39.9995604"
way/339956267,LineString,,footway,5,"116.3067003,39.9995604;116.3063884,39.9994725;116.3060787,39.9994605;116.3060144,39.9996033;116.3063439,39.9996276"
way/339956268,LineString,,footway,4,"116.3029699,39.9986166;116.3027541,39.9998953;116.3027058,39.9999474;116.302542,40.0000975"
way/339956269,LineString,,footway,4,"116.3067198,39.9998281;116.3066752,39.9999541;116.3066339,40.000052;116.3066071,40.0001447"
way/339956270,LineString,,footway,2,"116.3058979,39.9996567;116.3055256,39.9996131"
way/339956271,LineString,,footway,4,"116.3038887,39.9993082;116.303799,39.9997628;116.3037125,40.0000262;116.30362,40.0001108"
way/339956272,LineString,,footway,7,"116.3066071,40.0001447;116.306474,40.0001784;116.3062556,40.0001601;116.3061119,40.0001538;116.3059017,40.0001202;116.3054184,40.0001541;116.3053651,40.0001578"
way/355586308,LineString,,footway,4,"116.3187527,39.9809971;116.3196885,39.9810089;116.319881,39.9810113;116.320043,39.9810133"
way/355586309,LineString,,footway,3,"116.3196647,39.9816849;116.3196842,39.981122;116.3196885,39.9810089"
